v6	I(R1)	I(R2)	I(R3)	I(R4)	I(R5)	I(R6)	I(R7)	I(R8)	I(R9)	I(R10)
-1.232000000000044e+002	1.873333e+001	2.608889e+001	-9.011111e+000	1.401111e+001	-4.722222e+000	2.777778e-001	-1.206667e+001	-6.788889e+000	-1.178889e+001	1.497778e+001
-1.231000000000044e+002	1.872083e+001	2.607222e+001	-8.998611e+000	1.399861e+001	-4.722222e+000	2.777778e-001	-1.205417e+001	-6.776389e+000	-1.177639e+001	1.496111e+001
-1.230000000000044e+002	1.870833e+001	2.605556e+001	-8.986111e+000	1.398611e+001	-4.722222e+000	2.777778e-001	-1.204167e+001	-6.763889e+000	-1.176389e+001	1.494444e+001
-1.229000000000044e+002	1.869583e+001	2.603889e+001	-8.973611e+000	1.397361e+001	-4.722222e+000	2.777778e-001	-1.202917e+001	-6.751389e+000	-1.175139e+001	1.492778e+001
-1.228000000000044e+002	1.868333e+001	2.602222e+001	-8.961111e+000	1.396111e+001	-4.722222e+000	2.777778e-001	-1.201667e+001	-6.738889e+000	-1.173889e+001	1.491111e+001
-1.227000000000044e+002	1.867083e+001	2.600556e+001	-8.948611e+000	1.394861e+001	-4.722222e+000	2.777778e-001	-1.200417e+001	-6.726389e+000	-1.172639e+001	1.489444e+001
-1.226000000000044e+002	1.865833e+001	2.598889e+001	-8.936111e+000	1.393611e+001	-4.722222e+000	2.777778e-001	-1.199167e+001	-6.713889e+000	-1.171389e+001	1.487778e+001
-1.225000000000044e+002	1.864583e+001	2.597222e+001	-8.923611e+000	1.392361e+001	-4.722222e+000	2.777778e-001	-1.197917e+001	-6.701389e+000	-1.170139e+001	1.486111e+001
-1.224000000000044e+002	1.863333e+001	2.595555e+001	-8.911111e+000	1.391111e+001	-4.722222e+000	2.777778e-001	-1.196667e+001	-6.688889e+000	-1.168889e+001	1.484444e+001
-1.223000000000044e+002	1.862083e+001	2.593889e+001	-8.898611e+000	1.389861e+001	-4.722222e+000	2.777778e-001	-1.195417e+001	-6.676389e+000	-1.167639e+001	1.482778e+001
-1.222000000000044e+002	1.860833e+001	2.592222e+001	-8.886111e+000	1.388611e+001	-4.722222e+000	2.777778e-001	-1.194167e+001	-6.663889e+000	-1.166389e+001	1.481111e+001
-1.221000000000044e+002	1.859583e+001	2.590556e+001	-8.873611e+000	1.387361e+001	-4.722222e+000	2.777778e-001	-1.192917e+001	-6.651389e+000	-1.165139e+001	1.479444e+001
-1.220000000000044e+002	1.858333e+001	2.588889e+001	-8.861111e+000	1.386111e+001	-4.722222e+000	2.777778e-001	-1.191667e+001	-6.638889e+000	-1.163889e+001	1.477778e+001
-1.219000000000044e+002	1.857083e+001	2.587222e+001	-8.848611e+000	1.384861e+001	-4.722222e+000	2.777778e-001	-1.190417e+001	-6.626389e+000	-1.162639e+001	1.476111e+001
-1.218000000000045e+002	1.855833e+001	2.585556e+001	-8.836111e+000	1.383611e+001	-4.722222e+000	2.777778e-001	-1.189167e+001	-6.613889e+000	-1.161389e+001	1.474444e+001
-1.217000000000045e+002	1.854583e+001	2.583889e+001	-8.823611e+000	1.382361e+001	-4.722222e+000	2.777778e-001	-1.187917e+001	-6.601389e+000	-1.160139e+001	1.472778e+001
-1.216000000000045e+002	1.853333e+001	2.582222e+001	-8.811111e+000	1.381111e+001	-4.722222e+000	2.777778e-001	-1.186667e+001	-6.588889e+000	-1.158889e+001	1.471111e+001
-1.215000000000045e+002	1.852083e+001	2.580556e+001	-8.798611e+000	1.379861e+001	-4.722222e+000	2.777778e-001	-1.185417e+001	-6.576389e+000	-1.157639e+001	1.469444e+001
-1.214000000000045e+002	1.850833e+001	2.578889e+001	-8.786111e+000	1.378611e+001	-4.722222e+000	2.777778e-001	-1.184167e+001	-6.563889e+000	-1.156389e+001	1.467778e+001
-1.213000000000045e+002	1.849583e+001	2.577222e+001	-8.773611e+000	1.377361e+001	-4.722222e+000	2.777778e-001	-1.182917e+001	-6.551389e+000	-1.155139e+001	1.466111e+001
-1.212000000000045e+002	1.848333e+001	2.575556e+001	-8.761111e+000	1.376111e+001	-4.722222e+000	2.777778e-001	-1.181667e+001	-6.538889e+000	-1.153889e+001	1.464444e+001
-1.211000000000045e+002	1.847083e+001	2.573889e+001	-8.748611e+000	1.374861e+001	-4.722222e+000	2.777778e-001	-1.180417e+001	-6.526389e+000	-1.152639e+001	1.462778e+001
-1.210000000000045e+002	1.845833e+001	2.572222e+001	-8.736111e+000	1.373611e+001	-4.722222e+000	2.777778e-001	-1.179167e+001	-6.513889e+000	-1.151389e+001	1.461111e+001
-1.209000000000045e+002	1.844583e+001	2.570555e+001	-8.723611e+000	1.372361e+001	-4.722222e+000	2.777778e-001	-1.177917e+001	-6.501389e+000	-1.150139e+001	1.459444e+001
-1.208000000000045e+002	1.843333e+001	2.568889e+001	-8.711111e+000	1.371111e+001	-4.722222e+000	2.777778e-001	-1.176667e+001	-6.488889e+000	-1.148889e+001	1.457778e+001
-1.207000000000045e+002	1.842083e+001	2.567222e+001	-8.698611e+000	1.369861e+001	-4.722222e+000	2.777778e-001	-1.175417e+001	-6.476389e+000	-1.147639e+001	1.456111e+001
-1.206000000000045e+002	1.840833e+001	2.565556e+001	-8.686111e+000	1.368611e+001	-4.722222e+000	2.777778e-001	-1.174167e+001	-6.463889e+000	-1.146389e+001	1.454444e+001
-1.205000000000045e+002	1.839583e+001	2.563889e+001	-8.673611e+000	1.367361e+001	-4.722222e+000	2.777778e-001	-1.172917e+001	-6.451389e+000	-1.145139e+001	1.452778e+001
-1.204000000000045e+002	1.838333e+001	2.562222e+001	-8.661111e+000	1.366111e+001	-4.722222e+000	2.777778e-001	-1.171667e+001	-6.438889e+000	-1.143889e+001	1.451111e+001
-1.203000000000045e+002	1.837083e+001	2.560556e+001	-8.648611e+000	1.364861e+001	-4.722222e+000	2.777778e-001	-1.170417e+001	-6.426389e+000	-1.142639e+001	1.449444e+001
-1.202000000000045e+002	1.835833e+001	2.558889e+001	-8.636111e+000	1.363611e+001	-4.722222e+000	2.777778e-001	-1.169167e+001	-6.413889e+000	-1.141389e+001	1.447778e+001
-1.201000000000045e+002	1.834583e+001	2.557222e+001	-8.623611e+000	1.362361e+001	-4.722222e+000	2.777778e-001	-1.167917e+001	-6.401389e+000	-1.140139e+001	1.446111e+001
-1.200000000000046e+002	1.833333e+001	2.555556e+001	-8.611111e+000	1.361111e+001	-4.722222e+000	2.777778e-001	-1.166667e+001	-6.388889e+000	-1.138889e+001	1.444444e+001
-1.199000000000046e+002	1.832083e+001	2.553889e+001	-8.598611e+000	1.359861e+001	-4.722222e+000	2.777778e-001	-1.165417e+001	-6.376389e+000	-1.137639e+001	1.442778e+001
-1.198000000000046e+002	1.830833e+001	2.552222e+001	-8.586111e+000	1.358611e+001	-4.722222e+000	2.777778e-001	-1.164167e+001	-6.363889e+000	-1.136389e+001	1.441111e+001
-1.197000000000046e+002	1.829583e+001	2.550556e+001	-8.573611e+000	1.357361e+001	-4.722222e+000	2.777778e-001	-1.162917e+001	-6.351389e+000	-1.135139e+001	1.439444e+001
-1.196000000000046e+002	1.828333e+001	2.548889e+001	-8.561111e+000	1.356111e+001	-4.722222e+000	2.777778e-001	-1.161667e+001	-6.338889e+000	-1.133889e+001	1.437778e+001
-1.195000000000046e+002	1.827083e+001	2.547222e+001	-8.548611e+000	1.354861e+001	-4.722222e+000	2.777778e-001	-1.160417e+001	-6.326389e+000	-1.132639e+001	1.436111e+001
-1.194000000000046e+002	1.825833e+001	2.545555e+001	-8.536111e+000	1.353611e+001	-4.722222e+000	2.777778e-001	-1.159167e+001	-6.313889e+000	-1.131389e+001	1.434444e+001
-1.193000000000046e+002	1.824583e+001	2.543889e+001	-8.523611e+000	1.352361e+001	-4.722222e+000	2.777778e-001	-1.157917e+001	-6.301389e+000	-1.130139e+001	1.432778e+001
-1.192000000000046e+002	1.823333e+001	2.542222e+001	-8.511111e+000	1.351111e+001	-4.722222e+000	2.777778e-001	-1.156667e+001	-6.288889e+000	-1.128889e+001	1.431111e+001
-1.191000000000046e+002	1.822083e+001	2.540556e+001	-8.498611e+000	1.349861e+001	-4.722222e+000	2.777778e-001	-1.155417e+001	-6.276389e+000	-1.127639e+001	1.429444e+001
-1.190000000000046e+002	1.820833e+001	2.538889e+001	-8.486111e+000	1.348611e+001	-4.722222e+000	2.777778e-001	-1.154167e+001	-6.263889e+000	-1.126389e+001	1.427778e+001
-1.189000000000046e+002	1.819583e+001	2.537222e+001	-8.473611e+000	1.347361e+001	-4.722222e+000	2.777778e-001	-1.152917e+001	-6.251389e+000	-1.125139e+001	1.426111e+001
-1.188000000000046e+002	1.818333e+001	2.535556e+001	-8.461111e+000	1.346111e+001	-4.722222e+000	2.777778e-001	-1.151667e+001	-6.238889e+000	-1.123889e+001	1.424444e+001
-1.187000000000046e+002	1.817083e+001	2.533889e+001	-8.448611e+000	1.344861e+001	-4.722222e+000	2.777778e-001	-1.150417e+001	-6.226389e+000	-1.122639e+001	1.422778e+001
-1.186000000000046e+002	1.815833e+001	2.532222e+001	-8.436111e+000	1.343611e+001	-4.722222e+000	2.777778e-001	-1.149167e+001	-6.213889e+000	-1.121389e+001	1.421111e+001
-1.185000000000046e+002	1.814583e+001	2.530556e+001	-8.423611e+000	1.342361e+001	-4.722222e+000	2.777778e-001	-1.147917e+001	-6.201389e+000	-1.120139e+001	1.419444e+001
-1.184000000000046e+002	1.813333e+001	2.528889e+001	-8.411111e+000	1.341111e+001	-4.722222e+000	2.777778e-001	-1.146667e+001	-6.188889e+000	-1.118889e+001	1.417778e+001
-1.183000000000046e+002	1.812083e+001	2.527222e+001	-8.398611e+000	1.339861e+001	-4.722222e+000	2.777778e-001	-1.145417e+001	-6.176389e+000	-1.117639e+001	1.416111e+001
-1.182000000000047e+002	1.810833e+001	2.525556e+001	-8.386111e+000	1.338611e+001	-4.722222e+000	2.777778e-001	-1.144167e+001	-6.163889e+000	-1.116389e+001	1.414444e+001
-1.181000000000047e+002	1.809583e+001	2.523889e+001	-8.373611e+000	1.337361e+001	-4.722222e+000	2.777778e-001	-1.142917e+001	-6.151389e+000	-1.115139e+001	1.412778e+001
-1.180000000000047e+002	1.808333e+001	2.522222e+001	-8.361111e+000	1.336111e+001	-4.722222e+000	2.777778e-001	-1.141667e+001	-6.138889e+000	-1.113889e+001	1.411111e+001
-1.179000000000047e+002	1.807083e+001	2.520555e+001	-8.348611e+000	1.334861e+001	-4.722222e+000	2.777778e-001	-1.140417e+001	-6.126389e+000	-1.112639e+001	1.409444e+001
-1.178000000000047e+002	1.805833e+001	2.518889e+001	-8.336111e+000	1.333611e+001	-4.722222e+000	2.777778e-001	-1.139167e+001	-6.113889e+000	-1.111389e+001	1.407778e+001
-1.177000000000047e+002	1.804583e+001	2.517222e+001	-8.323611e+000	1.332361e+001	-4.722222e+000	2.777778e-001	-1.137917e+001	-6.101389e+000	-1.110139e+001	1.406111e+001
-1.176000000000047e+002	1.803333e+001	2.515556e+001	-8.311111e+000	1.331111e+001	-4.722222e+000	2.777778e-001	-1.136667e+001	-6.088889e+000	-1.108889e+001	1.404444e+001
-1.175000000000047e+002	1.802083e+001	2.513889e+001	-8.298611e+000	1.329861e+001	-4.722222e+000	2.777778e-001	-1.135417e+001	-6.076389e+000	-1.107639e+001	1.402778e+001
-1.174000000000047e+002	1.800833e+001	2.512222e+001	-8.286111e+000	1.328611e+001	-4.722222e+000	2.777778e-001	-1.134167e+001	-6.063889e+000	-1.106389e+001	1.401111e+001
-1.173000000000047e+002	1.799583e+001	2.510556e+001	-8.273611e+000	1.327361e+001	-4.722222e+000	2.777778e-001	-1.132917e+001	-6.051389e+000	-1.105139e+001	1.399444e+001
-1.172000000000047e+002	1.798333e+001	2.508889e+001	-8.261111e+000	1.326111e+001	-4.722222e+000	2.777778e-001	-1.131667e+001	-6.038889e+000	-1.103889e+001	1.397778e+001
-1.171000000000047e+002	1.797083e+001	2.507222e+001	-8.248611e+000	1.324861e+001	-4.722222e+000	2.777778e-001	-1.130417e+001	-6.026389e+000	-1.102639e+001	1.396111e+001
-1.170000000000047e+002	1.795833e+001	2.505556e+001	-8.236111e+000	1.323611e+001	-4.722222e+000	2.777778e-001	-1.129167e+001	-6.013889e+000	-1.101389e+001	1.394444e+001
-1.169000000000047e+002	1.794583e+001	2.503889e+001	-8.223611e+000	1.322361e+001	-4.722222e+000	2.777778e-001	-1.127917e+001	-6.001389e+000	-1.100139e+001	1.392778e+001
-1.168000000000047e+002	1.793333e+001	2.502222e+001	-8.211111e+000	1.321111e+001	-4.722222e+000	2.777778e-001	-1.126667e+001	-5.988889e+000	-1.098889e+001	1.391111e+001
-1.167000000000047e+002	1.792083e+001	2.500556e+001	-8.198611e+000	1.319861e+001	-4.722222e+000	2.777778e-001	-1.125417e+001	-5.976389e+000	-1.097639e+001	1.389444e+001
-1.166000000000047e+002	1.790833e+001	2.498889e+001	-8.186111e+000	1.318611e+001	-4.722222e+000	2.777778e-001	-1.124167e+001	-5.963889e+000	-1.096389e+001	1.387778e+001
-1.165000000000048e+002	1.789583e+001	2.497222e+001	-8.173611e+000	1.317361e+001	-4.722222e+000	2.777778e-001	-1.122917e+001	-5.951389e+000	-1.095139e+001	1.386111e+001
-1.164000000000048e+002	1.788333e+001	2.495555e+001	-8.161111e+000	1.316111e+001	-4.722222e+000	2.777778e-001	-1.121667e+001	-5.938889e+000	-1.093889e+001	1.384444e+001
-1.163000000000048e+002	1.787083e+001	2.493889e+001	-8.148611e+000	1.314861e+001	-4.722222e+000	2.777778e-001	-1.120417e+001	-5.926389e+000	-1.092639e+001	1.382778e+001
-1.162000000000048e+002	1.785833e+001	2.492222e+001	-8.136111e+000	1.313611e+001	-4.722222e+000	2.777778e-001	-1.119167e+001	-5.913889e+000	-1.091389e+001	1.381111e+001
-1.161000000000048e+002	1.784583e+001	2.490556e+001	-8.123611e+000	1.312361e+001	-4.722222e+000	2.777778e-001	-1.117917e+001	-5.901389e+000	-1.090139e+001	1.379444e+001
-1.160000000000048e+002	1.783333e+001	2.488889e+001	-8.111111e+000	1.311111e+001	-4.722222e+000	2.777778e-001	-1.116667e+001	-5.888889e+000	-1.088889e+001	1.377778e+001
-1.159000000000048e+002	1.782083e+001	2.487222e+001	-8.098611e+000	1.309861e+001	-4.722222e+000	2.777778e-001	-1.115417e+001	-5.876389e+000	-1.087639e+001	1.376111e+001
-1.158000000000048e+002	1.780833e+001	2.485556e+001	-8.086111e+000	1.308611e+001	-4.722222e+000	2.777778e-001	-1.114167e+001	-5.863889e+000	-1.086389e+001	1.374444e+001
-1.157000000000048e+002	1.779583e+001	2.483889e+001	-8.073611e+000	1.307361e+001	-4.722222e+000	2.777778e-001	-1.112917e+001	-5.851389e+000	-1.085139e+001	1.372778e+001
-1.156000000000048e+002	1.778333e+001	2.482222e+001	-8.061111e+000	1.306111e+001	-4.722222e+000	2.777778e-001	-1.111667e+001	-5.838889e+000	-1.083889e+001	1.371111e+001
-1.155000000000048e+002	1.777083e+001	2.480556e+001	-8.048611e+000	1.304861e+001	-4.722222e+000	2.777778e-001	-1.110417e+001	-5.826389e+000	-1.082639e+001	1.369444e+001
-1.154000000000048e+002	1.775833e+001	2.478889e+001	-8.036111e+000	1.303611e+001	-4.722222e+000	2.777778e-001	-1.109167e+001	-5.813889e+000	-1.081389e+001	1.367778e+001
-1.153000000000048e+002	1.774583e+001	2.477222e+001	-8.023611e+000	1.302361e+001	-4.722222e+000	2.777778e-001	-1.107917e+001	-5.801389e+000	-1.080139e+001	1.366111e+001
-1.152000000000048e+002	1.773333e+001	2.475556e+001	-8.011111e+000	1.301111e+001	-4.722222e+000	2.777778e-001	-1.106667e+001	-5.788889e+000	-1.078889e+001	1.364444e+001
-1.151000000000048e+002	1.772083e+001	2.473889e+001	-7.998611e+000	1.299861e+001	-4.722222e+000	2.777778e-001	-1.105417e+001	-5.776389e+000	-1.077639e+001	1.362778e+001
-1.150000000000048e+002	1.770833e+001	2.472222e+001	-7.986111e+000	1.298611e+001	-4.722222e+000	2.777778e-001	-1.104167e+001	-5.763889e+000	-1.076389e+001	1.361111e+001
-1.149000000000048e+002	1.769583e+001	2.470555e+001	-7.973611e+000	1.297361e+001	-4.722222e+000	2.777778e-001	-1.102917e+001	-5.751389e+000	-1.075139e+001	1.359444e+001
-1.148000000000048e+002	1.768333e+001	2.468889e+001	-7.961111e+000	1.296111e+001	-4.722222e+000	2.777778e-001	-1.101667e+001	-5.738889e+000	-1.073889e+001	1.357778e+001
-1.147000000000049e+002	1.767083e+001	2.467222e+001	-7.948611e+000	1.294861e+001	-4.722222e+000	2.777778e-001	-1.100417e+001	-5.726389e+000	-1.072639e+001	1.356111e+001
-1.146000000000049e+002	1.765833e+001	2.465556e+001	-7.936111e+000	1.293611e+001	-4.722222e+000	2.777778e-001	-1.099167e+001	-5.713889e+000	-1.071389e+001	1.354444e+001
-1.145000000000049e+002	1.764583e+001	2.463889e+001	-7.923611e+000	1.292361e+001	-4.722222e+000	2.777778e-001	-1.097917e+001	-5.701389e+000	-1.070139e+001	1.352778e+001
-1.144000000000049e+002	1.763333e+001	2.462222e+001	-7.911111e+000	1.291111e+001	-4.722222e+000	2.777778e-001	-1.096667e+001	-5.688889e+000	-1.068889e+001	1.351111e+001
-1.143000000000049e+002	1.762083e+001	2.460556e+001	-7.898611e+000	1.289861e+001	-4.722222e+000	2.777778e-001	-1.095417e+001	-5.676389e+000	-1.067639e+001	1.349444e+001
-1.142000000000049e+002	1.760833e+001	2.458889e+001	-7.886111e+000	1.288611e+001	-4.722222e+000	2.777778e-001	-1.094167e+001	-5.663889e+000	-1.066389e+001	1.347778e+001
-1.141000000000049e+002	1.759583e+001	2.457222e+001	-7.873611e+000	1.287361e+001	-4.722222e+000	2.777778e-001	-1.092917e+001	-5.651389e+000	-1.065139e+001	1.346111e+001
-1.140000000000049e+002	1.758333e+001	2.455556e+001	-7.861111e+000	1.286111e+001	-4.722222e+000	2.777778e-001	-1.091667e+001	-5.638889e+000	-1.063889e+001	1.344444e+001
-1.139000000000049e+002	1.757083e+001	2.453889e+001	-7.848611e+000	1.284861e+001	-4.722222e+000	2.777778e-001	-1.090417e+001	-5.626389e+000	-1.062639e+001	1.342778e+001
-1.138000000000049e+002	1.755833e+001	2.452222e+001	-7.836111e+000	1.283611e+001	-4.722222e+000	2.777778e-001	-1.089167e+001	-5.613889e+000	-1.061389e+001	1.341111e+001
-1.137000000000049e+002	1.754583e+001	2.450556e+001	-7.823611e+000	1.282361e+001	-4.722222e+000	2.777778e-001	-1.087917e+001	-5.601389e+000	-1.060139e+001	1.339444e+001
-1.136000000000049e+002	1.753333e+001	2.448889e+001	-7.811111e+000	1.281111e+001	-4.722222e+000	2.777778e-001	-1.086667e+001	-5.588889e+000	-1.058889e+001	1.337778e+001
-1.135000000000049e+002	1.752083e+001	2.447222e+001	-7.798611e+000	1.279861e+001	-4.722222e+000	2.777778e-001	-1.085417e+001	-5.576389e+000	-1.057639e+001	1.336111e+001
-1.134000000000049e+002	1.750833e+001	2.445555e+001	-7.786111e+000	1.278611e+001	-4.722222e+000	2.777778e-001	-1.084167e+001	-5.563889e+000	-1.056389e+001	1.334444e+001
-1.133000000000049e+002	1.749583e+001	2.443889e+001	-7.773611e+000	1.277361e+001	-4.722222e+000	2.777778e-001	-1.082917e+001	-5.551389e+000	-1.055139e+001	1.332778e+001
-1.132000000000049e+002	1.748333e+001	2.442222e+001	-7.761111e+000	1.276111e+001	-4.722222e+000	2.777778e-001	-1.081667e+001	-5.538889e+000	-1.053889e+001	1.331111e+001
-1.131000000000049e+002	1.747083e+001	2.440556e+001	-7.748611e+000	1.274861e+001	-4.722222e+000	2.777778e-001	-1.080417e+001	-5.526389e+000	-1.052639e+001	1.329444e+001
-1.130000000000050e+002	1.745833e+001	2.438889e+001	-7.736111e+000	1.273611e+001	-4.722222e+000	2.777778e-001	-1.079167e+001	-5.513889e+000	-1.051389e+001	1.327778e+001
-1.129000000000050e+002	1.744583e+001	2.437222e+001	-7.723611e+000	1.272361e+001	-4.722222e+000	2.777778e-001	-1.077917e+001	-5.501389e+000	-1.050139e+001	1.326111e+001
-1.128000000000050e+002	1.743333e+001	2.435556e+001	-7.711111e+000	1.271111e+001	-4.722222e+000	2.777778e-001	-1.076667e+001	-5.488889e+000	-1.048889e+001	1.324444e+001
-1.127000000000050e+002	1.742083e+001	2.433889e+001	-7.698611e+000	1.269861e+001	-4.722222e+000	2.777778e-001	-1.075417e+001	-5.476389e+000	-1.047639e+001	1.322778e+001
-1.126000000000050e+002	1.740833e+001	2.432222e+001	-7.686111e+000	1.268611e+001	-4.722222e+000	2.777778e-001	-1.074167e+001	-5.463889e+000	-1.046389e+001	1.321111e+001
-1.125000000000050e+002	1.739583e+001	2.430556e+001	-7.673611e+000	1.267361e+001	-4.722222e+000	2.777778e-001	-1.072917e+001	-5.451389e+000	-1.045139e+001	1.319444e+001
-1.124000000000050e+002	1.738333e+001	2.428889e+001	-7.661111e+000	1.266111e+001	-4.722222e+000	2.777778e-001	-1.071667e+001	-5.438889e+000	-1.043889e+001	1.317778e+001
-1.123000000000050e+002	1.737083e+001	2.427222e+001	-7.648611e+000	1.264861e+001	-4.722222e+000	2.777778e-001	-1.070417e+001	-5.426389e+000	-1.042639e+001	1.316111e+001
-1.122000000000050e+002	1.735833e+001	2.425556e+001	-7.636111e+000	1.263611e+001	-4.722222e+000	2.777778e-001	-1.069167e+001	-5.413889e+000	-1.041389e+001	1.314444e+001
-1.121000000000050e+002	1.734583e+001	2.423889e+001	-7.623611e+000	1.262361e+001	-4.722222e+000	2.777778e-001	-1.067917e+001	-5.401389e+000	-1.040139e+001	1.312778e+001
-1.120000000000050e+002	1.733333e+001	2.422222e+001	-7.611111e+000	1.261111e+001	-4.722222e+000	2.777778e-001	-1.066667e+001	-5.388889e+000	-1.038889e+001	1.311111e+001
-1.119000000000050e+002	1.732083e+001	2.420555e+001	-7.598611e+000	1.259861e+001	-4.722222e+000	2.777778e-001	-1.065417e+001	-5.376389e+000	-1.037639e+001	1.309444e+001
-1.118000000000050e+002	1.730833e+001	2.418889e+001	-7.586111e+000	1.258611e+001	-4.722222e+000	2.777778e-001	-1.064167e+001	-5.363889e+000	-1.036389e+001	1.307778e+001
-1.117000000000050e+002	1.729583e+001	2.417222e+001	-7.573611e+000	1.257361e+001	-4.722222e+000	2.777778e-001	-1.062917e+001	-5.351389e+000	-1.035139e+001	1.306111e+001
-1.116000000000050e+002	1.728333e+001	2.415556e+001	-7.561111e+000	1.256111e+001	-4.722222e+000	2.777778e-001	-1.061667e+001	-5.338889e+000	-1.033889e+001	1.304444e+001
-1.115000000000050e+002	1.727083e+001	2.413889e+001	-7.548611e+000	1.254861e+001	-4.722222e+000	2.777778e-001	-1.060417e+001	-5.326389e+000	-1.032639e+001	1.302778e+001
-1.114000000000050e+002	1.725833e+001	2.412222e+001	-7.536111e+000	1.253611e+001	-4.722222e+000	2.777778e-001	-1.059167e+001	-5.313889e+000	-1.031389e+001	1.301111e+001
-1.113000000000050e+002	1.724583e+001	2.410556e+001	-7.523611e+000	1.252361e+001	-4.722222e+000	2.777778e-001	-1.057917e+001	-5.301389e+000	-1.030139e+001	1.299444e+001
-1.112000000000051e+002	1.723333e+001	2.408889e+001	-7.511111e+000	1.251111e+001	-4.722222e+000	2.777778e-001	-1.056667e+001	-5.288889e+000	-1.028889e+001	1.297778e+001
-1.111000000000051e+002	1.722083e+001	2.407222e+001	-7.498611e+000	1.249861e+001	-4.722222e+000	2.777778e-001	-1.055417e+001	-5.276389e+000	-1.027639e+001	1.296111e+001
-1.110000000000051e+002	1.720833e+001	2.405556e+001	-7.486111e+000	1.248611e+001	-4.722222e+000	2.777778e-001	-1.054167e+001	-5.263889e+000	-1.026389e+001	1.294444e+001
-1.109000000000051e+002	1.719583e+001	2.403889e+001	-7.473611e+000	1.247361e+001	-4.722222e+000	2.777778e-001	-1.052917e+001	-5.251389e+000	-1.025139e+001	1.292778e+001
